,degree_i,degree_j,volume_i,volume_j,shortest_path,katz_i,katz_j,pref_attach,pagerank_i,pagerank_j,label,common_neighbors,adamic_adar,jaccard
"(5, 20)",50,43,50,43,3,0.1312527109246012,0.12641129374366503,2150,0.008028558198046926,0.013792676445456682,0,31,7.932666255474103,0.5
"(5, 22)",50,27,50,27,2,0.1312527109246012,0.11257220192858998,1350,0.008028558198046926,0.0023990720289550735,0,14,3.560219907603895,0.2222222222222222
"(5, 24)",50,20,50,20,3,0.1312527109246012,0.014725607996781504,1000,0.008028558198046926,0.005181840498528412,0,10,2.5272630049199503,0.16666666666666666
"(5, 26)",50,20,50,20,2,0.1312527109246012,0.05715634595388959,1000,0.008028558198046926,0.004654418996974305,0,12,3.052740460227085,0.20689655172413793
"(5, 32)",50,44,50,44,2,0.1312527109246012,0.061647928271053934,2200,0.008028558198046926,0.009885917992556522,0,22,5.635178457076799,0.3055555555555556
"(5, 34)",50,33,50,33,3,0.1312527109246012,0.11534713721995514,1650,0.008028558198046926,0.013104771142132876,0,16,4.0450553058750955,0.23880597014925373
"(5, 36)",50,36,50,36,3,0.1312527109246012,0.1286210485361587,1800,0.008028558198046926,0.005564372008647704,0,16,4.073052453461215,0.22857142857142856
"(5, 37)",50,9,50,9,3,0.1312527109246012,-0.0844943474995919,450,0.008028558198046926,0.00984841084713957,0,5,1.2568281735482416,0.09259259259259259
"(5, 39)",50,27,50,27,3,0.1312527109246012,0.01610384994439323,1350,0.008028558198046926,0.015748365906096178,0,12,3.068675058220662,0.18461538461538463
"(5, 40)",50,27,50,27,3,0.1312527109246012,-0.0043322499475773775,1350,0.008028558198046926,0.016644034936211135,0,11,2.802230052967132,0.16666666666666666
"(5, 47)",50,31,50,31,2,0.1312527109246012,-0.03147632839936429,1550,0.008028558198046926,0.0024345533652017025,0,23,5.738127168231899,0.39655172413793105
"(5, 48)",50,18,50,18,3,0.1312527109246012,-0.19696302567166538,900,0.008028558198046926,0.017702189969502024,0,13,3.3224050328688883,0.23636363636363636
"(5, 49)",50,14,50,14,3,0.1312527109246012,-0.19539257389008485,700,0.008028558198046926,0.016932565008387346,0,8,2.012428418164204,0.14285714285714285
"(5, 50)",50,4,50,4,4,0.1312527109246012,-0.13156831667975658,200,0.008028558198046926,0.0015806009339959955,0,2,0.47913232557252433,0.038461538461538464
"(5, 52)",50,39,50,39,3,0.1312527109246012,0.08046658007490012,1950,0.008028558198046926,0.011821562178836413,0,19,4.768795672808427,0.2714285714285714
"(5, 53)",50,5,50,5,3,0.1312527109246012,-0.10108798080157545,250,0.008028558198046926,0.0015810468966275886,0,5,1.2536164705623447,0.1
"(5, 54)",50,27,50,27,3,0.1312527109246012,-0.02373915086662572,1350,0.008028558198046926,0.008952812229637529,0,9,2.287139276453694,0.1323529411764706
"(5, 55)",50,11,50,11,4,0.1312527109246012,-0.07674783943269976,550,0.008028558198046926,0.0016927419201901094,0,5,1.2524946664191514,0.08928571428571429
"(5, 56)",50,22,50,22,4,0.1312527109246012,0.002646586517300552,1100,0.008028558198046926,0.013054867574456203,0,8,2.030171483675822,0.125
"(5, 57)",50,18,50,18,3,0.1312527109246012,-0.03445513809209324,900,0.008028558198046926,0.003132998910066535,0,6,1.55712419754019,0.0967741935483871
"(5, 59)",50,39,50,39,3,0.1312527109246012,0.06454949538012547,1950,0.008028558198046926,0.013465655222941878,0,21,5.2852604214522865,0.3088235294117647
"(5, 61)",50,32,50,32,3,0.1312527109246012,0.07690134116363828,1600,0.008028558198046926,0.005698078387562628,0,13,3.2790044274903125,0.18840579710144928
"(5, 63)",50,21,50,21,3,0.1312527109246012,-0.06869161484850814,1050,0.008028558198046926,0.0026372713222390255,0,14,3.5336716814489826,0.24561403508771928
"(5, 70)",50,20,50,20,2,0.1312527109246012,-0.21597393395202882,1000,0.008028558198046926,0.0023515568476399243,0,15,3.9136400148780304,0.2727272727272727
"(5, 71)",50,24,50,24,3,0.1312527109246012,-0.17309712969980223,1200,0.008028558198046926,0.0024904966637493446,0,17,4.311297429998134,0.2982456140350877
"(5, 76)",50,17,50,17,2,0.1312527109246012,-0.17877630667660016,850,0.008028558198046926,0.007128924614166462,0,13,3.2970456415226526,0.24074074074074073
"(5, 77)",50,4,50,4,6,0.1312527109246012,-0.1515162824491454,200,0.008028558198046926,0.0025413154528118906,0,3,0.7321319531882277,0.058823529411764705
"(5, 80)",50,18,50,18,2,0.1312527109246012,-0.17905863273285197,900,0.008028558198046926,0.0029277160205588414,0,11,2.7199035132099274,0.19298245614035087
"(5, 82)",50,23,50,23,3,0.1312527109246012,-0.05299756294086273,1150,0.008028558198046926,0.0022382897043224247,0,19,4.827141766170646,0.35185185185185186
"(5, 83)",50,41,50,41,2,0.1312527109246012,-0.08701192598488124,2050,0.008028558198046926,0.00533605223255392,0,31,7.829848531490143,0.5166666666666667
"(5, 84)",50,15,50,15,2,0.1312527109246012,-0.15603344410134098,750,0.008028558198046926,0.009900634666588823,0,13,3.3638685486149225,0.25
"(5, 85)",50,33,50,33,3,0.1312527109246012,-0.0689753440403531,1650,0.008028558198046926,0.008313105184845444,0,27,6.7471375000528555,0.48214285714285715
"(5, 87)",50,35,50,35,3,0.1312527109246012,0.04224209772353965,1750,0.008028558198046926,0.005783836345813155,0,13,3.315255485955065,0.18055555555555555
"(5, 88)",50,10,50,10,3,0.1312527109246012,-0.0632089245404347,500,0.008028558198046926,0.0038597442828104678,0,4,1.0441163452887503,0.07142857142857142
"(5, 89)",50,17,50,17,3,0.1312527109246012,-0.01471442053601086,850,0.008028558198046926,0.008470081875506248,0,6,1.5085155585410845,0.09836065573770492
"(5, 90)",50,34,50,34,3,0.1312527109246012,-0.004731731552189455,1700,0.008028558198046926,0.013109174572331685,0,11,2.840172125349736,0.1506849315068493
"(5, 91)",50,30,50,30,3,0.1312527109246012,-0.04636211237860959,1500,0.008028558198046926,0.0026648427537498956,0,22,5.636376150969902,0.3793103448275862
"(5, 93)",50,5,50,5,5,0.1312527109246012,-0.16667988666042818,250,0.008028558198046926,0.002810288809925016,0,3,0.7269637360980232,0.057692307692307696
"(5, 94)",50,27,50,27,4,0.1312527109246012,-0.04988503809098313,1350,0.008028558198046926,0.006816455840012479,0,21,5.289150215268979,0.375
"(6, 4)",47,51,47,51,3,0.061026960819897696,0.08962406629893069,2397,0.011799111356367131,0.023035062482267835,0,38,9.635771413782937,0.6333333333333333
"(6, 19)",47,42,47,42,4,0.061026960819897696,0.15988795508238615,1974,0.011799111356367131,0.009736697121313977,0,28,7.0123099533460245,0.45901639344262296
"(6, 20)",47,43,47,43,3,0.061026960819897696,0.12641129374366503,2021,0.011799111356367131,0.013792676445456682,0,27,6.908425702522187,0.42857142857142855
"(6, 22)",47,27,47,27,3,0.061026960819897696,0.11257220192858998,1269,0.011799111356367131,0.0023990720289550735,0,13,3.3553403799355412,0.21311475409836064
"(6, 24)",47,20,47,20,3,0.061026960819897696,0.014725607996781504,940,0.011799111356367131,0.005181840498528412,0,11,2.815114616033207,0.19642857142857142
"(6, 26)",47,20,47,20,3,0.061026960819897696,0.05715634595388959,940,0.011799111356367131,0.004654418996974305,0,10,2.542711735371115,0.17543859649122806
"(6, 27)",47,55,47,55,2,0.061026960819897696,0.1391471136467677,2585,0.011799111356367131,0.015016180247821758,0,40,10.207202351448183,0.6451612903225806
"(6, 31)",47,45,47,45,2,0.061026960819897696,0.11142552434548507,2115,0.011799111356367131,0.007893630349204107,0,31,7.897679105908312,0.5081967213114754
"(6, 32)",47,44,47,44,3,0.061026960819897696,0.061647928271053934,2068,0.011799111356367131,0.009885917992556522,0,23,5.87993606036084,0.3382352941176471
"(6, 34)",47,33,47,33,3,0.061026960819897696,0.11534713721995514,1551,0.011799111356367131,0.013104771142132876,0,15,3.8485383110765623,0.23076923076923078
"(6, 36)",47,36,47,36,3,0.061026960819897696,0.1286210485361587,1692,0.011799111356367131,0.005564372008647704,0,15,3.8681729257928605,0.22058823529411764
"(6, 37)",47,9,47,9,3,0.061026960819897696,-0.0844943474995919,423,0.011799111356367131,0.00984841084713957,0,5,1.2568281735482416,0.09803921568627451
"(6, 40)",47,27,47,27,3,0.061026960819897696,-0.0043322499475773775,1269,0.011799111356367131,0.016644034936211135,0,13,3.422064867766375,0.21311475409836064
"(6, 45)",47,19,47,19,3,0.061026960819897696,-0.1637867252516863,893,0.011799111356367131,0.0018164287865699725,0,14,3.552060587325005,0.2692307692307692
"(6, 48)",47,18,47,18,2,0.061026960819897696,-0.19696302567166538,846,0.011799111356367131,0.017702189969502024,0,12,3.0474074033209697,0.22641509433962265
"(6, 49)",47,14,47,14,3,0.061026960819897696,-0.19539257389008485,658,0.011799111356367131,0.016932565008387346,0,8,2.030676673974769,0.1509433962264151
"(6, 50)",47,4,47,4,3,0.061026960819897696,-0.13156831667975658,188,0.011799111356367131,0.0015806009339959955,0,3,0.7233716622484967,0.0625
"(6, 51)",47,36,47,36,3,0.061026960819897696,0.11537787181217882,1692,0.011799111356367131,0.01502923767778599,0,17,4.37634375556702,0.25757575757575757
"(6, 52)",47,39,47,39,3,0.061026960819897696,0.08046658007490012,1833,0.011799111356367131,0.011821562178836413,0,18,4.570239468871372,0.2647058823529412
"(6, 53)",47,5,47,5,3,0.061026960819897696,-0.10108798080157545,235,0.011799111356367131,0.0015810468966275886,0,3,0.7204954638817994,0.061224489795918366
"(6, 54)",47,27,47,27,2,0.061026960819897696,-0.02373915086662572,1269,0.011799111356367131,0.008952812229637529,0,12,3.151213427928909,0.1935483870967742
"(6, 55)",47,11,47,11,3,0.061026960819897696,-0.07674783943269976,517,0.011799111356367131,0.0016927419201901094,0,7,1.7780004171578518,0.13725490196078433
"(6, 56)",47,22,47,22,3,0.061026960819897696,0.002646586517300552,1034,0.011799111356367131,0.013054867574456203,1,10,2.6030389589310747,0.1694915254237288
"(6, 57)",47,18,47,18,3,0.061026960819897696,-0.03445513809209324,846,0.011799111356367131,0.003132998910066535,0,8,2.106987710545546,0.14035087719298245
"(6, 59)",47,39,47,39,2,0.061026960819897696,0.06454949538012547,1833,0.011799111356367131,0.013465655222941878,0,23,5.920042966171878,0.36507936507936506
"(6, 61)",47,32,47,32,3,0.061026960819897696,0.07690134116363828,1504,0.011799111356367131,0.005698078387562628,0,14,3.5843255163265115,0.2153846153846154
"(6, 63)",47,21,47,21,2,0.061026960819897696,-0.06869161484850814,987,0.011799111356367131,0.0026372713222390255,0,15,3.7844962151754835,0.2830188679245283
"(6, 65)",47,44,47,44,4,0.061026960819897696,0.09309246522677452,2068,0.011799111356367131,0.010929477663677788,0,34,8.612393284568594,0.5964912280701754
"(6, 67)",47,1,47,1,235,0.061026960819897696,-0.15136274630822874,47,0.011799111356367131,0.0016600566844636574,0,1,0.2442393366759723,0.02127659574468085
"(6, 70)",47,20,47,20,3,0.061026960819897696,-0.21597393395202882,940,0.011799111356367131,0.0023515568476399243,0,14,3.58890993368678,0.2641509433962264
"(6, 71)",47,24,47,24,3,0.061026960819897696,-0.17309712969980223,1128,0.011799111356367131,0.0024904966637493446,0,16,4.053286739509084,0.2909090909090909
"(6, 73)",47,39,47,39,3,0.061026960819897696,-0.048935971767664066,1833,0.011799111356367131,0.0057994096558534715,0,28,7.11026457475053,0.4827586206896552
"(6, 74)",47,58,47,58,2,0.061026960819897696,0.13077537621570726,2726,0.011799111356367131,0.004129630958886724,0,40,10.265642745313615,0.6153846153846154
"(6, 76)",47,17,47,17,4,0.061026960819897696,-0.17877630667660016,799,0.011799111356367131,0.007128924614166462,0,15,3.7569438818705816,0.30612244897959184
"(6, 77)",47,4,47,4,6,0.061026960819897696,-0.1515162824491454,188,0.011799111356367131,0.0025413154528118906,0,4,0.9763712898642,0.0851063829787234
"(6, 79)",47,1,47,1,206,0.061026960819897696,-0.15136274630822857,47,0.011799111356367131,0.0016498741296357981,0,1,0.2442393366759723,0.02127659574468085
"(6, 80)",47,18,47,18,3,0.061026960819897696,-0.17905863273285197,846,0.011799111356367131,0.0029277160205588414,0,13,3.2567277144391023,0.25
"(6, 82)",47,23,47,23,3,0.061026960819897696,-0.05299756294086273,1081,0.011799111356367131,0.0022382897043224247,0,19,4.858710486293327,0.37254901960784315
"(6, 84)",47,15,47,15,4,0.061026960819897696,-0.15603344410134098,705,0.011799111356367131,0.009900634666588823,0,13,3.293527784784205,0.2653061224489796
"(6, 86)",47,34,47,34,4,0.061026960819897696,0.034961902613837845,1598,0.011799111356367131,0.012849224286178617,0,27,6.82073485792837,0.5
"(6, 88)",47,10,47,10,3,0.061026960819897696,-0.0632089245404347,470,0.011799111356367131,0.0038597442828104678,0,5,1.349740521618134,0.09615384615384616
"(6, 89)",47,17,47,17,3,0.061026960819897696,-0.01471442053601086,799,0.011799111356367131,0.008470081875506248,0,7,1.8127859348537094,0.12280701754385964
"(6, 90)",47,34,47,34,3,0.061026960819897696,-0.004731731552189455,1598,0.011799111356367131,0.013109174572331685,0,12,3.1655362951142987,0.17391304347826086
"(6, 91)",47,30,47,30,3,0.061026960819897696,-0.04636211237860959,1410,0.011799111356367131,0.0026648427537498956,0,20,5.09027641062746,0.3508771929824561
"(6, 92)",47,1,47,1,2494,0.061026960819897696,-0.15136274630822863,47,0.011799111356367131,0.002453242593295883,0,1,0.2442393366759723,0.02127659574468085
"(6, 93)",47,5,47,5,5,0.061026960819897696,-0.16667988666042818,235,0.011799111356367131,0.002810288809925016,0,5,1.2822459116650886,0.10638297872340426
"(6, 94)",47,27,47,27,3,0.061026960819897696,-0.04988503809098313,1269,0.011799111356367131,0.006816455840012479,0,21,5.292136144258402,0.39622641509433965
"(7, 1)",66,44,66,44,3,0.060229470283121464,0.06774632287313982,2904,0.00806386045370394,0.012217055775896234,1,37,9.417130281669195,0.5068493150684932
"(7, 9)",66,28,66,28,4,0.060229470283121464,-0.06289839233442372,1848,0.00806386045370394,0.006380857968704907,0,23,5.871665833137489,0.323943661971831
"(7, 25)",66,48,66,48,3,0.060229470283121464,0.08047549048539951,3168,0.00806386045370394,0.0090648480114456,1,42,11.011357560862448,0.5833333333333334
"(7, 26)",66,20,66,20,3,0.060229470283121464,0.05715634595388959,1320,0.00806386045370394,0.004654418996974305,0,15,3.9139653920760065,0.2112676056338028
"(7, 36)",66,36,66,36,3,0.060229470283121464,0.1286210485361587,2376,0.00806386045370394,0.005564372008647704,0,27,7.327211210510453,0.36
"(7, 37)",66,9,66,9,3,0.060229470283121464,-0.0844943474995919,594,0.00806386045370394,0.00984841084713957,0,6,1.542827841050916,0.08695652173913043
"(7, 39)",66,27,66,27,3,0.060229470283121464,0.01610384994439323,1782,0.00806386045370394,0.015748365906096178,0,20,5.381927026272174,0.273972602739726
"(7, 40)",66,27,66,27,3,0.060229470283121464,-0.0043322499475773775,1782,0.00806386045370394,0.016644034936211135,0,20,5.459421248103892,0.273972602739726
"(7, 42)",66,40,66,40,2,0.060229470283121464,0.017841080666253596,2640,0.00806386045370394,0.012350090958383695,1,33,8.466791172756434,0.4520547945205479
"(7, 45)",66,19,66,19,2,0.060229470283121464,-0.1637867252516863,1254,0.00806386045370394,0.0018164287865699725,0,16,4.104359307600413,0.2318840579710145
"(7, 47)",66,31,66,31,2,0.060229470283121464,-0.03147632839936429,2046,0.00806386045370394,0.0024345533652017025,1,28,7.248704021440592,0.4057971014492754
"(7, 57)",66,18,66,18,2,0.060229470283121464,-0.03445513809209324,1188,0.00806386045370394,0.003132998910066535,0,12,3.331765607405125,0.16666666666666666
"(7, 67)",66,1,66,1,233,0.060229470283121464,-0.15136274630822874,66,0.00806386045370394,0.0016600566844636574,0,1,0.2442393366759723,0.015151515151515152
"(7, 71)",66,24,66,24,3,0.060229470283121464,-0.17309712969980223,1584,0.00806386045370394,0.0024904966637493446,0,19,5.11858582969281,0.2676056338028169
"(7, 76)",66,17,66,17,3,0.060229470283121464,-0.17877630667660016,1122,0.00806386045370394,0.007128924614166462,0,16,4.1029201381317755,0.23880597014925373
"(7, 77)",66,4,66,4,5,0.060229470283121464,-0.1515162824491454,264,0.00806386045370394,0.0025413154528118906,0,4,0.9763712898642,0.06060606060606061
"(7, 79)",66,1,66,1,204,0.060229470283121464,-0.15136274630822857,66,0.00806386045370394,0.0016498741296357981,0,1,0.2442393366759723,0.015151515151515152
"(7, 81)",66,48,66,48,2,0.060229470283121464,0.07616618359361575,3168,0.00806386045370394,0.008618343078770376,1,43,11.011396517638065,0.6056338028169014
"(7, 82)",66,23,66,23,2,0.060229470283121464,-0.05299756294086273,1518,0.00806386045370394,0.0022382897043224247,1,20,5.086021756448687,0.2898550724637681
"(7, 84)",66,15,66,15,3,0.060229470283121464,-0.15603344410134098,990,0.00806386045370394,0.009900634666588823,0,13,3.2968392318260706,0.19117647058823528
"(7, 87)",66,35,66,35,2,0.060229470283121464,0.04224209772353965,2310,0.00806386045370394,0.005783836345813155,0,26,7.250113863178161,0.3466666666666667
"(7, 88)",66,10,66,10,3,0.060229470283121464,-0.0632089245404347,660,0.00806386045370394,0.0038597442828104678,0,7,1.906462804521672,0.10144927536231885
"(7, 89)",66,17,66,17,3,0.060229470283121464,-0.01471442053601086,1122,0.00806386045370394,0.008470081875506248,0,12,3.1929656081740645,0.16901408450704225
"(7, 90)",66,34,66,34,2,0.060229470283121464,-0.004731731552189455,2244,0.00806386045370394,0.013109174572331685,0,25,7.491028561075031,0.3333333333333333
"(7, 91)",66,30,66,30,2,0.060229470283121464,-0.04636211237860959,1980,0.00806386045370394,0.0026648427537498956,1,24,6.310696299236801,0.3333333333333333
"(7, 92)",66,1,66,1,2492,0.060229470283121464,-0.15136274630822863,66,0.00806386045370394,0.002453242593295883,0,1,0.2442393366759723,0.015151515151515152
"(7, 93)",66,5,66,5,5,0.060229470283121464,-0.16667988666042818,330,0.00806386045370394,0.002810288809925016,0,5,1.2822459116650886,0.07575757575757576
"(7, 95)",66,33,66,33,3,0.060229470283121464,0.04408846015561828,2178,0.00806386045370394,0.0022446265760859624,0,29,7.329591169933308,0.4142857142857143
"(8, 20)",65,43,65,43,3,0.1304111705742238,0.12641129374366503,2795,0.027789391594878136,0.013792676445456682,0,38,9.983765421466675,0.5428571428571428
"(8, 24)",65,20,65,20,4,0.1304111705742238,0.014725607996781504,1300,0.027789391594878136,0.005181840498528412,0,17,4.468621706349003,0.25
"(8, 37)",65,9,65,9,4,0.1304111705742238,-0.0844943474995919,585,0.027789391594878136,0.00984841084713957,0,7,1.8218831543265397,0.1044776119402985
"(8, 39)",65,27,65,27,2,0.1304111705742238,0.01610384994439323,1755,0.027789391594878136,0.015748365906096178,0,20,5.307349942325768,0.2777777777777778
"(8, 40)",65,27,65,27,3,0.1304111705742238,-0.0043322499475773775,1755,0.027789391594878136,0.016644034936211135,0,18,4.742698870247247,0.24324324324324326
